MANZENT,Month,NDVI,NDVI_p25,NDVI_p75,anio_actual
5801111003023,7.0,0.0697,0.0644,0.0738,-9999.0000
5801091005044,7.0,0.1143,0.1027,0.1167,-9999.0000
5801021003033,7.0,0.1465,0.1225,0.1490,-9999.0000
5801121009038,7.0,0.0957,0.0765,0.1011,-9999.0000
5801081004059,7.0,0.1298,0.1071,0.1478,-9999.0000
5801111002042,7.0,0.1612,0.1274,0.2071,-9999.0000
5801021003020,7.0,0.0648,0.0639,0.0750,-9999.0000
5801081005005,7.0,0.0637,0.0524,0.0750,-9999.0000
5801101005022,7.0,0.1257,0.1135,0.1414,-9999.0000
5801091001011,7.0,0.1685,0.1375,0.1815,-9999.0000
5801081002010,7.0,0.1371,0.1188,0.1664,-9999.0000
5801081004027,7.0,0.1777,0.1612,0.1970,-9999.0000
5801011005040,7.0,0.1791,0.1550,0.2130,-9999.0000
5801091004061,7.0,0.1108,0.0806,0.1244,-9999.0000
5801121004016,7.0,0.0704,0.0541,0.0860,-9999.0000
5801011005501,7.0,0.1318,0.1091,0.1455,-9999.0000
5801091001016,7.0,0.2132,0.1527,0.2257,-9999.0000
5801111002050,7.0,0.1997,0.1499,0.2170,-9999.0000
5801021001011,7.0,0.1098,0.0958,0.1307,-9999.0000
5801091007016,7.0,0.1043,0.0912,0.1160,-9999.0000
5801111002030,7.0,0.1799,0.1568,0.1807,-9999.0000
5801121009005,7.0,0.0868,0.0848,0.0921,-9999.0000
5801081001023,7.0,0.1209,0.1137,0.1430,-9999.0000
5801091005019,7.0,0.0884,0.0863,0.0954,-9999.0000
5801111001007,7.0,0.1552,0.1249,0.1990,-9999.0000
5801011001028,7.0,0.1301,0.1160,0.1486,-9999.0000
5801091007028,7.0,0.0787,0.0716,0.0945,-9999.0000
5801121008004,7.0,0.0776,0.0694,0.0862,-9999.0000
5801021003023,7.0,0.0949,0.0856,0.1046,-9999.0000
5801121009003,7.0,0.0735,0.0675,0.0843,-9999.0000
5801091006035,7.0,0.1103,0.0998,0.1203,-9999.0000
5801011003051,7.0,0.1620,0.1417,0.1715,-9999.0000
5801011004045,7.0,0.1514,0.1486,0.1692,-9999.0000
5801121001011,7.0,0.1243,0.1106,0.1342,-9999.0000
5801081002050,7.0,0.0852,0.0775,0.1023,-9999.0000
5801081001009,7.0,0.1461,0.1115,0.1626,-9999.0000
5801101003033,7.0,0.1448,0.1206,0.1578,-9999.0000
5801091003029,7.0,0.2503,0.2082,0.2693,-9999.0000
5801081003006,7.0,0.0888,0.0845,0.0972,-9999.0000
5801121008008,7.0,0.0667,0.0658,0.0677,-9999.0000
5801011005027,7.0,0.0729,0.0670,0.0748,-9999.0000
5801121008025,7.0,0.1981,0.1856,0.2119,-9999.0000
5801121003019,7.0,0.2510,0.2080,0.2732,-9999.0000
5801111004030,7.0,0.1922,0.1428,0.2037,-9999.0000
5801121005009,7.0,0.1112,0.0923,0.1295,-9999.0000
5801011002029,7.0,0.3605,0.2713,0.3871,-9999.0000
5801021003038,7.0,0.1235,0.0956,0.1377,-9999.0000
5801121009004,7.0,0.1969,0.1770,0.2050,-9999.0000
5801121008009,7.0,0.0684,0.0635,0.0740,-9999.0000
5801091005033,7.0,0.1032,0.0845,0.1085,-9999.0000
5801111004001,7.0,0.1588,0.1208,0.1662,-9999.0000
5801111004010,7.0,0.1166,0.0891,0.1427,-9999.0000
5801101001505,7.0,0.3520,0.3153,0.4026,-9999.0000
5801021001002,7.0,0.0986,0.0901,0.1050,-9999.0000
5801121003012,7.0,0.2307,0.1907,0.2414,-9999.0000
5801111001011,7.0,0.2594,0.2021,0.2882,-9999.0000
5801091005501,7.0,0.0945,0.0886,0.0990,-9999.0000
5801081002017,7.0,0.0591,0.0561,0.0596,-9999.0000
5801101003048,7.0,0.1576,0.1420,0.1673,-9999.0000
5801121004009,7.0,0.1828,0.1426,0.1960,-9999.0000
5801101003043,7.0,0.0948,0.0859,0.1023,-9999.0000
5801091006032,7.0,0.1431,0.1100,0.1587,-9999.0000
5801091006021,7.0,0.1540,0.1221,0.1574,-9999.0000
5801121006030,7.0,0.1141,0.1098,0.1289,-9999.0000
5801121006026,7.0,0.1140,0.1066,0.1337,-9999.0000
5801101002012,7.0,0.1093,0.0948,0.1151,-9999.0000
5801121003026,7.0,0.2066,0.2046,0.2269,-9999.0000
5801091007002,7.0,0.0581,0.0519,0.0664,-9999.0000
5801011005038,7.0,0.1668,0.1630,0.1826,-9999.0000
5801121005008,7.0,0.1304,0.1262,0.1536,-9999.0000
5801101003003,7.0,0.2126,0.2025,0.2509,-9999.0000
5801021006023,7.0,0.0812,0.0667,0.0989,-9999.0000
5801091001005,7.0,0.1239,0.1050,0.1288,-9999.0000
5801121001021,7.0,0.1705,0.1631,0.1740,-9999.0000
5801121009002,7.0,0.0660,0.0591,0.0704,-9999.0000
5801011005062,7.0,0.1037,0.0933,0.1128,-9999.0000
5801091001003,7.0,0.1739,0.1375,0.1889,-9999.0000
5801121003023,7.0,0.1398,0.1269,0.1472,-9999.0000
5801121007034,7.0,0.0653,0.0532,0.0889,-9999.0000
5801121008003,7.0,0.0737,0.0691,0.0859,-9999.0000
5801101004038,7.0,0.1773,0.1365,0.1978,-9999.0000
5801101003035,7.0,0.1181,0.0956,0.1328,-9999.0000
5801121006010,7.0,0.1340,0.1165,0.1565,-9999.0000
5801081004056,7.0,0.1715,0.1112,0.1756,-9999.0000
5801101005012,7.0,0.0846,0.0720,0.0994,-9999.0000
5801011005502,7.0,0.1678,0.1516,0.1732,-9999.0000
5801081001019,7.0,0.1596,0.1558,0.1851,-9999.0000
5801111002005,7.0,0.1334,0.1126,0.1338,-9999.0000
5801011005002,7.0,0.3424,0.3064,0.3828,-9999.0000
5801121003008,7.0,0.1410,0.1315,0.1568,-9999.0000
5801101004029,7.0,0.0252,0.0191,0.0302,-9999.0000
5801091006012,7.0,0.1110,0.1017,0.1248,-9999.0000
5801121009013,7.0,0.0781,0.0620,0.0860,-9999.0000
5801101003010,7.0,0.2153,0.1676,0.2257,-9999.0000
5801081002002,7.0,0.1527,0.1285,0.1594,-9999.0000
5801121004012,7.0,0.1821,0.1435,0.1977,-9999.0000
5801021006024,7.0,0.0506,0.0377,0.0619,-9999.0000
5801021003001,7.0,0.1300,0.1061,0.1439,-9999.0000
5801021001012,7.0,0.1193,0.0964,0.1350,-9999.0000
5801121006015,7.0,0.1813,0.1633,0.2014,-9999.0000
5801081004044,7.0,0.1431,0.1167,0.1660,-9999.0000
5801101005021,7.0,0.2093,0.1665,0.2195,-9999.0000
5801091007006,7.0,0.1032,0.0886,0.1122,-9999.0000
5801121004046,7.0,0.0533,0.0483,0.0547,-9999.0000
5801091001022,7.0,0.1027,0.0806,0.1264,-9999.0000
5801111002024,7.0,0.1648,0.1206,0.1762,-9999.0000
5801101002036,7.0,0.1147,0.0701,0.1348,-9999.0000
5801091001002,7.0,0.2011,0.1750,0.2211,-9999.0000
5801081002048,7.0,0.1650,0.1315,0.1778,-9999.0000
5801091006020,7.0,0.1349,0.1134,0.1480,-9999.0000
5801091007011,7.0,0.0834,0.0778,0.0876,-9999.0000
5801101001508,7.0,0.3807,0.3097,0.4057,-9999.0000
5801091006031,7.0,0.1097,0.0868,0.1196,-9999.0000
5801021005015,7.0,0.0733,0.0640,0.0866,-9999.0000
5801111003006,7.0,0.2303,0.1886,0.2474,-9999.0000
5801121007007,7.0,0.1009,0.0905,0.1090,-9999.0000
5801021004049,7.0,0.1160,0.0966,0.1197,-9999.0000
5801081002012,7.0,0.1746,0.1604,0.1943,-9999.0000
5801121005011,7.0,0.1524,0.1240,0.1730,-9999.0000
5801021005023,7.0,0.1270,0.0832,0.1359,-9999.0000
5801101001015,7.0,0.2278,0.1626,0.2554,-9999.0000
5801111002019,7.0,0.1980,0.1565,0.2026,-9999.0000
5801121003029,7.0,0.1700,0.1642,0.1917,-9999.0000
5801011002014,7.0,0.1471,0.1394,0.1646,-9999.0000
5801081003014,7.0,0.1937,0.1533,0.2157,-9999.0000
5801081004004,7.0,0.1723,0.1494,0.1895,-9999.0000
5801121009012,7.0,0.0644,0.0516,0.0684,-9999.0000
5801081002016,7.0,0.0601,0.0582,0.0645,-9999.0000
5801091001024,7.0,0.1490,0.1244,0.1615,-9999.0000
5801101005030,7.0,0.0880,0.0814,0.0918,-9999.0000
5801121001013,7.0,0.0913,0.0882,0.0988,-9999.0000
5801121007032,7.0,0.0684,0.0584,0.0749,-9999.0000
5801121001033,7.0,0.1827,0.1626,0.1850,-9999.0000
5801121001003,7.0,0.1204,0.1002,0.1318,-9999.0000
5801091001027,7.0,0.1535,0.1430,0.1577,-9999.0000
5801101001012,7.0,0.2202,0.1947,0.2380,-9999.0000
5801011003028,7.0,0.1330,0.1295,0.1586,-9999.0000
5801091003032,7.0,0.1670,0.1306,0.1792,-9999.0000
5801011001004,7.0,0.1201,0.1086,0.1490,-9999.0000
5801091007012,7.0,0.0635,0.0566,0.0715,-9999.0000
5801011003036,7.0,0.1739,0.1367,0.1971,-9999.0000
5801121009011,7.0,0.0558,0.0489,0.0604,-9999.0000
5801121003025,7.0,0.1628,0.1469,0.1834,-9999.0000
5801101005018,7.0,0.1259,0.1028,0.1307,-9999.0000
5801021001006,7.0,0.1160,0.1083,0.1283,-9999.0000
5801121005007,7.0,0.1695,0.1332,0.1831,-9999.0000
5801121009010,7.0,0.0583,0.0451,0.0610,-9999.0000
5801101003016,7.0,0.1142,0.0967,0.1231,-9999.0000
5801121001029,7.0,0.2213,0.2133,0.2467,-9999.0000
5801121006029,7.0,0.1209,0.1160,0.1439,-9999.0000
5801021005016,7.0,0.0560,0.0414,0.0601,-9999.0000
5801021001004,7.0,0.1031,0.0911,0.1115,-9999.0000
5801011003021,7.0,0.1777,0.1709,0.1938,-9999.0000
5801121002018,7.0,0.1482,0.1196,0.1666,-9999.0000
5801091007020,7.0,0.1197,0.1015,0.1309,-9999.0000
5801011003037,7.0,0.1806,0.1527,0.2022,-9999.0000
5801091001015,7.0,0.2255,0.1873,0.2355,-9999.0000
5801101002025,7.0,0.1350,0.1106,0.1376,-9999.0000
5801091004011,7.0,0.0940,0.0820,0.1048,-9999.0000
5801081005004,7.0,0.1017,0.0935,0.1214,-9999.0000
5801111003026,7.0,0.1886,0.1448,0.2019,-9999.0000
5801021006010,7.0,0.1447,0.1019,0.1942,-9999.0000
5801091006024,7.0,0.1931,0.1619,0.2015,-9999.0000
5801101004025,7.0,0.0328,0.0225,0.0412,-9999.0000
5801091007030,7.0,0.1464,0.1192,0.1508,-9999.0000
5801091002024,7.0,0.1890,0.1425,0.2005,-9999.0000
5801011004060,7.0,0.1420,0.1255,0.1443,-9999.0000
5801091007018,7.0,0.1225,0.1033,0.1325,-9999.0000
5801121001014,7.0,0.1176,0.1029,0.1419,-9999.0000
5801091007025,7.0,0.2311,0.1696,0.2920,-9999.0000
5801121009020,7.0,0.0979,0.0893,0.1003,-9999.0000
5801121009021,7.0,0.0948,0.0809,0.1038,-9999.0000
5801121002003,7.0,0.1759,0.1423,0.1873,-9999.0000
5801101004034,7.0,0.1959,0.1255,0.2173,-9999.0000
5801111001032,7.0,0.2710,0.2093,0.2992,-9999.0000
5801121006028,7.0,0.1759,0.1343,0.1875,-9999.0000
5801011003038,7.0,0.1631,0.1375,0.1798,-9999.0000
5801121007011,7.0,0.2398,0.1826,0.2592,-9999.0000
5801121006013,7.0,0.1644,0.1360,0.1784,-9999.0000
5801011003044,7.0,0.1378,0.1278,0.1515,-9999.0000
5801091007022,7.0,0.1355,0.1101,0.1403,-9999.0000
5801091004021,7.0,0.2637,0.2400,0.2830,-9999.0000
5801101005004,7.0,0.1351,0.1269,0.1375,-9999.0000
5801121008500,7.0,0.1187,0.0988,0.1317,-9999.0000
5801011005053,7.0,0.1180,0.0975,0.1335,-9999.0000
5801091006019,7.0,0.1037,0.0981,0.1206,-9999.0000
5801091007027,7.0,0.0911,0.0847,0.1022,-9999.0000
5801101005034,7.0,0.1271,0.0928,0.1391,-9999.0000
5801111001004,7.0,0.1542,0.1399,0.1575,-9999.0000
5801011001024,7.0,0.1074,0.0940,0.1096,-9999.0000
5801121006025,7.0,0.1813,0.1528,0.1833,-9999.0000
5801121008001,7.0,0.0675,0.0570,0.0802,-9999.0000
5801091005037,7.0,0.1948,0.1508,0.2086,-9999.0000
5801101004026,7.0,0.0371,0.0202,0.0592,-9999.0000
5801091007001,7.0,0.1031,0.0972,0.1081,-9999.0000
5801121004045,7.0,0.1048,0.0912,0.1202,-9999.0000
5801101003049,7.0,0.0975,0.0871,0.1109,-9999.0000
5801011005041,7.0,0.1422,0.1292,0.1483,-9999.0000
5801101005008,7.0,0.1063,0.0975,0.1101,-9999.0000
5801111002015,7.0,0.2450,0.2279,0.2638,-9999.0000
5801021002002,7.0,0.0895,0.0785,0.0982,-9999.0000
5801091001019,7.0,0.1329,0.0925,0.1440,-9999.0000
5801121008002,7.0,0.0765,0.0721,0.0839,-9999.0000
5801121002009,7.0,0.1604,0.1382,0.1729,-9999.0000
5801091004004,7.0,0.0839,0.0706,0.0867,-9999.0000
5801011003053,7.0,0.2075,0.2015,0.2292,-9999.0000
5801101004030,7.0,0.0173,0.0006,0.0245,-9999.0000
5801121005005,7.0,0.1566,0.1360,0.1687,-9999.0000
5801121004008,7.0,0.2032,0.1611,0.2145,-9999.0000
5801091006036,7.0,0.0983,0.0890,0.1052,-9999.0000
5801121007005,7.0,0.0899,0.0822,0.0982,-9999.0000
5801101004020,7.0,0.0326,0.0272,0.0477,-9999.0000
5801121009009,7.0,0.0849,0.0725,0.0907,-9999.0000
5801011001023,7.0,0.1382,0.1357,0.1521,-9999.0000
5801011005056,7.0,0.1660,0.1298,0.1825,-9999.0000
5801101003028,7.0,0.1344,0.0814,0.1556,-9999.0000
5801111002901,7.0,0.3672,0.3253,0.4062,-9999.0000
5801111002901,7.0,0.1479,0.1348,0.1507,-9999.0000
5801101004901,7.0,0.2323,0.1719,0.2765,-9999.0000
5801101004901,7.0,0.1053,0.1006,0.1522,-9999.0000
5801101004901,7.0,0.0347,0.0309,0.0559,-9999.0000
5801091006011,7.0,0.1131,0.1100,0.1173,-9999.0000
5801121009502,7.0,0.1047,0.0899,0.1131,-9999.0000
5801021005020,7.0,0.0706,0.0634,0.0942,-9999.0000
5801021001022,7.0,0.0760,0.0672,0.0954,-9999.0000
5801121001020,7.0,0.1182,0.1092,0.1276,-9999.0000
5801011005004,7.0,0.3652,0.2531,0.3764,-9999.0000
5801111001008,7.0,0.1529,0.1318,0.1557,-9999.0000
5801081001001,7.0,0.1631,0.1445,0.1796,-9999.0000
5801121002002,7.0,0.1372,0.1145,0.1437,-9999.0000
5801101002029,7.0,0.2638,0.2381,0.2970,-9999.0000
5801101004031,7.0,0.2019,0.1370,0.2454,-9999.0000
5801101005014,7.0,0.1207,0.1184,0.1274,-9999.0000
5801011003052,7.0,0.0529,0.0518,0.0654,-9999.0000
5801101003057,7.0,0.1276,0.1096,0.1373,-9999.0000
5801121007020,7.0,0.0939,0.0666,0.1110,-9999.0000
5801091005025,7.0,0.0902,0.0770,0.0915,-9999.0000
5801101001501,7.0,0.1559,0.1454,0.1662,-9999.0000
5801101003015,7.0,0.1752,0.1346,0.1866,-9999.0000
5801021005002,7.0,0.2633,0.2458,0.2685,-9999.0000
5801011001022,7.0,0.1198,0.1071,0.1226,-9999.0000
5801091003030,7.0,0.1903,0.1643,0.2161,-9999.0000
5801121004002,7.0,0.2817,0.2347,0.3703,-9999.0000
5801121005002,7.0,0.1501,0.1405,0.1647,-9999.0000
5801091006501,7.0,0.0951,0.0784,0.1049,-9999.0000
5801101004501,7.0,0.0509,0.0452,0.0706,-9999.0000
5801121004044,7.0,0.0705,0.0538,0.0727,-9999.0000
5801011001005,7.0,0.1125,0.0893,0.1456,-9999.0000
5801091007036,7.0,0.1072,0.0972,0.1111,-9999.0000
5801081002022,7.0,0.2130,0.1537,0.2345,-9999.0000
5801121009022,7.0,0.0580,0.0444,0.0591,-9999.0000
5801091001034,7.0,0.1420,0.1185,0.1551,-9999.0000
5801111003027,7.0,0.2222,0.1794,0.2455,-9999.0000
5801081005001,7.0,0.1318,0.1046,0.1469,-9999.0000
5801121006008,7.0,0.1531,0.1241,0.1691,-9999.0000
5801091005001,7.0,0.0864,0.0802,0.0957,-9999.0000
5801111002022,7.0,0.1942,0.1761,0.2048,-9999.0000
5801121001012,7.0,0.1213,0.0981,0.1248,-9999.0000
5801121003022,7.0,0.1413,0.1201,0.1540,-9999.0000
5801081002033,7.0,0.2070,0.1713,0.2372,-9999.0000
5801121008027,7.0,0.0782,0.0708,0.0827,-9999.0000
5801121008029,7.0,0.2740,0.2606,0.3640,-9999.0000
5801091006017,7.0,0.1003,0.0912,0.1063,-9999.0000
5801011005007,7.0,0.2901,0.2639,0.3097,-9999.0000
5801021004048,7.0,0.1617,0.1406,0.1739,-9999.0000
5801021001007,7.0,0.1923,0.1355,0.2049,-9999.0000
5801121001019,7.0,0.1337,0.1264,0.1364,-9999.0000
5801091005017,7.0,0.1096,0.1084,0.1191,-9999.0000
5801121001017,7.0,0.1178,0.1108,0.1220,-9999.0000
5801011001029,7.0,0.1056,0.0927,0.1286,-9999.0000
5801121005004,7.0,0.1260,0.1066,0.1349,-9999.0000
5801011001026,7.0,0.1350,0.1285,0.1517,-9999.0000
5801021006006,7.0,0.1698,0.1553,0.2068,-9999.0000
5801111002026,7.0,0.2079,0.1859,0.2306,-9999.0000
5801081002042,7.0,0.1842,0.1536,0.1962,-9999.0000
5801011003025,7.0,0.1507,0.1391,0.1598,-9999.0000
5801011003018,7.0,0.1635,0.1585,0.1734,-9999.0000
5801011003009,7.0,0.1776,0.1600,0.1988,-9999.0000
5801021005001,7.0,0.1174,0.0903,0.1399,-9999.0000
5801111003011,7.0,0.2751,0.2037,0.2995,-9999.0000
5801091005031,7.0,0.0773,0.0650,0.0928,-9999.0000
5801021006016,7.0,0.2082,0.1536,0.2702,-9999.0000
5801021006500,7.0,0.1104,0.0859,0.1399,-9999.0000
5801091007008,7.0,0.0751,0.0698,0.0764,-9999.0000
5801111001025,7.0,0.2728,0.2317,0.2923,-9999.0000
5801121009001,7.0,0.1089,0.0912,0.1104,-9999.0000
5801111003012,7.0,0.2455,0.2104,0.3637,-9999.0000
5801081001034,7.0,0.2751,0.2116,0.3571,-9999.0000
5801011003011,7.0,0.1160,0.1129,0.1256,-9999.0000
5801101002011,7.0,0.1915,0.1448,0.2059,-9999.0000
5801121007021,7.0,0.1643,0.1367,0.1690,-9999.0000
5801081002008,7.0,0.2040,0.1933,0.2268,-9999.0000
5801011005503,7.0,0.1375,0.1127,0.1606,-9999.0000
5801121001024,7.0,0.1363,0.1233,0.1445,-9999.0000
5801021006012,7.0,0.1253,0.0819,0.1336,-9999.0000
5801021005006,7.0,0.2297,0.1688,0.2688,-9999.0000
5801091006002,7.0,0.1136,0.1024,0.1253,-9999.0000
5801011001012,7.0,0.2661,0.2382,0.2719,-9999.0000
5801091005027,7.0,0.2206,0.1432,0.2515,-9999.0000
5801111001003,7.0,0.2931,0.2244,0.3224,-9999.0000
5801101002503,7.0,0.2620,0.2009,0.3228,-9999.0000
5801111002006,7.0,0.0897,0.0781,0.0991,-9999.0000
5801101002032,7.0,0.0762,0.0661,0.0882,-9999.0000
5801101004035,7.0,0.1141,0.0716,0.1347,-9999.0000
5801091001013,7.0,0.1400,0.1138,0.1508,-9999.0000
5801081001029,7.0,0.2705,0.2267,0.3508,-9999.0000
5801101005005,7.0,0.2023,0.1886,0.2101,-9999.0000
5801011001021,7.0,0.1357,0.1040,0.1802,-9999.0000
5801021006013,7.0,0.1117,0.0870,0.1272,-9999.0000
5801111003013,7.0,0.2373,0.2045,0.2528,-9999.0000
5801021005022,7.0,0.1328,0.0994,0.1372,-9999.0000
5801011003008,7.0,0.1515,0.1342,0.1612,-9999.0000
5801091006502,7.0,0.1477,0.1127,0.1858,-9999.0000
5801121006016,7.0,0.1784,0.1447,0.2072,-9999.0000
5801101001507,7.0,0.2299,0.2111,0.3111,-9999.0000
5801121004039,7.0,0.2311,0.1752,0.2556,-9999.0000
5801121005001,7.0,0.1020,0.0925,0.1093,-9999.0000
5801111003014,7.0,0.2208,0.1637,0.3090,-9999.0000
5801081001500,7.0,0.2216,0.1802,0.2495,-9999.0000
5801021002034,7.0,0.1521,0.1056,0.1754,-9999.0000
5801121002001,7.0,0.1789,0.1594,0.2212,-9999.0000
5801021002052,7.0,0.1752,0.1205,0.2502,-9999.0000
5801021002033,7.0,0.1247,0.1009,0.1330,-9999.0000
5801081001005,7.0,0.2278,0.2121,0.2399,-9999.0000
5801091001026,7.0,0.1911,0.1340,0.2149,-9999.0000
5801091001031,7.0,0.2021,0.1549,0.2187,-9999.0000
5801011003010,7.0,0.1078,0.0911,0.1153,-9999.0000
5801121007012,7.0,0.1464,0.1148,0.1748,-9999.0000
5801121005013,7.0,0.1847,0.1479,0.2002,-9999.0000
5801091003005,7.0,0.1441,0.1276,0.1487,-9999.0000
5801021005004,7.0,0.1412,0.0956,0.1565,-9999.0000
5801121001041,7.0,0.1703,0.1283,0.1877,-9999.0000
5801081001010,7.0,0.2665,0.2406,0.3137,-9999.0000
5801121009027,7.0,0.0854,0.0789,0.0901,-9999.0000
5801021005021,7.0,0.0984,0.0676,0.1225,-9999.0000
5801011001001,7.0,0.3510,0.2495,0.4145,-9999.0000
5801091005049,7.0,0.1317,0.1214,0.1404,-9999.0000
5801101004001,7.0,0.3553,0.2485,0.3942,-9999.0000
5801021006022,7.0,0.1832,0.1139,0.2086,-9999.0000
5801021003054,7.0,0.1868,0.1209,0.1986,-9999.0000
5801021002010,7.0,0.2193,0.1654,0.2749,-9999.0000
5801101004500,7.0,0.2547,0.1810,0.3057,-9999.0000
5801121007028,7.0,0.0810,0.0690,0.0840,-9999.0000
5801121005006,7.0,0.1551,0.0993,0.1661,-9999.0000
5801101005001,7.0,0.1655,0.1515,0.1876,-9999.0000
5801091004022,7.0,0.1847,0.1285,0.2173,-9999.0000
5801021006021,7.0,0.1365,0.1213,0.1774,-9999.0000
5801091004001,7.0,0.1262,0.0982,0.1367,-9999.0000
5801011001019,7.0,0.3313,0.2772,0.3723,-9999.0000
5801101002013,7.0,0.1710,0.1399,0.1879,-9999.0000
5801021002054,7.0,0.1828,0.1440,0.2420,-9999.0000
5801011001006,7.0,0.1887,0.1838,0.2061,-9999.0000
5801121009014,7.0,0.3030,0.2457,0.3361,-9999.0000
5801121007001,7.0,0.2133,0.1644,0.2373,-9999.0000
5801121002014,7.0,0.1280,0.1016,0.1536,-9999.0000
5801081005065,7.0,0.1568,0.0976,0.1724,-9999.0000
5801081003066,7.0,0.1425,0.1031,0.1502,-9999.0000
5801021004019,7.0,0.2737,0.2075,0.3465,-9999.0000
5801081004901,7.0,0.1639,0.1296,0.1752,-9999.0000
5801081004901,7.0,0.1699,0.1346,0.1757,-9999.0000
5801081004901,7.0,0.1395,0.1324,0.1476,-9999.0000
5801081004901,7.0,0.2333,0.2146,0.2643,-9999.0000
5801021004016,7.0,0.2813,0.2684,0.2993,-9999.0000
5801081004052,7.0,0.1098,0.0972,0.1336,-9999.0000
5801111004042,7.0,0.1819,0.1338,0.2142,-9999.0000
5801081005034,7.0,0.1827,0.1697,0.2069,-9999.0000
5801021004046,7.0,0.3477,0.3119,0.3722,-9999.0000
5801111002010,7.0,0.1098,0.0996,0.1299,-9999.0000
5801081004043,7.0,0.2157,0.1710,0.2824,-9999.0000
5801121007052,7.0,0.1572,0.1507,0.2071,-9999.0000
5801101001030,7.0,0.3327,0.2708,0.3850,-9999.0000
5801081003047,7.0,0.0911,0.0848,0.1019,-9999.0000
5801101003026,7.0,0.1637,0.1535,0.1754,-9999.0000
5801081005064,7.0,0.1839,0.0807,0.2019,-9999.0000
5801081004016,7.0,0.1742,0.1663,0.1952,-9999.0000
5801081004014,7.0,0.1835,0.1727,0.2228,-9999.0000
5801081004039,7.0,0.2006,0.1389,0.2224,-9999.0000
5801101001059,7.0,0.1612,0.1407,0.1730,-9999.0000
5801081004084,7.0,0.1110,0.0917,0.1424,-9999.0000
5801081004030,7.0,0.2176,0.1485,0.2397,-9999.0000
5801091004057,7.0,0.2486,0.2315,0.2627,-9999.0000
5801021004014,7.0,0.3005,0.2771,0.3180,-9999.0000
5801081005040,7.0,0.2252,0.2056,0.2289,-9999.0000
5801091007032,7.0,0.1699,0.1287,0.1856,-9999.0000
5801111001029,7.0,0.1193,0.1066,0.1227,-9999.0000
5801021005018,7.0,0.1009,0.0789,0.1096,-9999.0000
5801021002056,7.0,0.0778,0.0622,0.0810,-9999.0000
5801081002505,7.0,0.2533,0.2125,0.3052,-9999.0000
5801011003901,7.0,0.0369,0.0337,0.0391,-9999.0000
5801011003901,7.0,0.0098,0.0050,0.0432,-9999.0000
5801011003901,7.0,0.0294,0.0210,0.0316,-9999.0000
5801111001026,7.0,0.1813,0.1441,0.1905,-9999.0000
5801081002029,7.0,0.0985,0.0395,0.1058,-9999.0000
5801081004045,7.0,0.1779,0.1453,0.1933,-9999.0000
5801101001901,7.0,0.2493,0.1999,0.2838,-9999.0000
5801101001901,7.0,0.1693,0.1318,0.1776,-9999.0000
5801101001901,7.0,0.1721,0.1386,0.1821,-9999.0000
5801101001901,7.0,0.0936,0.0702,0.1001,-9999.0000
5801101001901,7.0,0.1719,0.1306,0.1983,-9999.0000
5801101001901,7.0,0.1841,0.1295,0.2211,-9999.0000
5801101001901,7.0,0.3163,0.2398,0.4155,-9999.0000
5801111002020,7.0,0.1016,0.0897,0.1070,-9999.0000
5801081005009,7.0,0.1561,0.1175,0.1608,-9999.0000
5801021003009,7.0,0.1257,0.1051,0.1356,-9999.0000
5801101001019,7.0,0.2244,0.2014,0.2463,-9999.0000
5801121007901,7.0,0.1425,0.1213,0.1608,-9999.0000
5801121007901,7.0,0.2248,0.1819,0.2487,-9999.0000
5801121007901,7.0,0.1183,0.0901,0.1505,-9999.0000
5801121007901,7.0,0.2798,0.1838,0.2871,-9999.0000
5801121007901,7.0,0.2339,0.1633,0.2817,-9999.0000
5801121007901,7.0,0.1903,0.1619,0.2308,-9999.0000
5801091001500,7.0,0.2309,0.1714,0.2373,-9999.0000
5801121009034,7.0,0.0977,0.0782,0.1038,-9999.0000
5801101001058,7.0,0.1608,0.1353,0.1678,-9999.0000
5801081003060,7.0,0.1277,0.1239,0.1609,-9999.0000
5801091005042,7.0,0.0974,0.0928,0.1002,-9999.0000
5801081004033,7.0,0.1944,0.1623,0.2257,-9999.0000
5801121004025,7.0,0.1129,0.1111,0.1153,-9999.0000
5801081004037,7.0,0.1614,0.1236,0.1729,-9999.0000
5801101002010,7.0,0.2760,0.1706,0.3091,-9999.0000
5801111001501,7.0,0.1762,0.1269,0.2109,-9999.0000
5801081005049,7.0,0.1713,0.1482,0.1810,-9999.0000
5801011004010,7.0,0.2310,0.1732,0.2399,-9999.0000
5801111002003,7.0,0.1405,0.1180,0.1533,-9999.0000
5801111001030,7.0,0.2618,0.2003,0.3367,-9999.0000
5801101003022,7.0,0.1614,0.1371,0.1732,-9999.0000
5801121003032,7.0,0.1656,0.1333,0.1691,-9999.0000
5801101003047,7.0,0.1641,0.1472,0.1866,-9999.0000
5801111004004,7.0,0.1028,0.0902,0.1137,-9999.0000
5801021002006,7.0,0.1213,0.0952,0.1342,-9999.0000
5801081005052,7.0,0.1150,0.1054,0.1749,-9999.0000
5801021006005,7.0,0.1751,0.1485,0.1842,-9999.0000
5801081003031,7.0,0.1513,0.1243,0.1727,-9999.0000
5801011004050,7.0,0.1065,0.0952,0.1124,-9999.0000
5801081003004,7.0,0.1856,0.1704,0.2136,-9999.0000
5801081004025,7.0,0.2775,0.2439,0.2829,-9999.0000
